Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
679.0	60.45	60.45	43.82	487.17	426.72	515.13	451.77	654.31	572.68	431.84	283.44	228.7	198.36	180.34	370.37	395.27	402.83	431.69	293.25	228.57	194.03	177.3	69.65	77.1	74.41	59.43	55.11	52.45	50.33	48.79	57.55	58.24	58.35	372.42	228.33	176.25	148.04	131.54	312.82	337.04	344.48	0.15	-9.81	0.13	4.33	3.03	300.72	318.17	328.42	0.88	0.86	0.8	0.77	0.74	0.72	0.83	0.84	0.85	-0.02	-0.06	-0.03	-0.04	-0.02	0.81	0.81	0.81	0.15	0.77	1.23	1.75	1.98	0.47	0.34	0.34	0.12	0.46	0.59	0.65	0.69	0.26	0.2	0.18	-0.03	-0.08	-0.05	-0.17	-0.06	0.97	0.96	0.97	-0.46	-0.73	-0.62	-2.18	-0.76	1.17	1.24	1.22	0.23	0.86	1.43	2.02	2.57	WT	E-
836.0	87.87	87.87	69.72	657.38	569.5	688.7	613.54	836.41	745.71	539.05	347.7	302.57	262.82	239.6	495.0	520.84	526.65	554.16	346.37	289.19	256.67	235.47	112.71	112.88	107.28	85.27	78.11	75.48	72.64	70.62	84.04	84.82	84.94	453.78	269.58	227.09	190.18	168.98	410.96	436.02	441.71	-15.11	1.33	13.38	6.14	4.13	382.3	407.96	419.37	0.87	0.84	0.77	0.75	0.72	0.7	0.83	0.84	0.84	-0.04	-0.07	0.02	-0.06	-0.04	0.77	0.78	0.8	0.24	1.76	1.25	1.77	1.91	0.37	0.31	0.28	0.2	0.53	0.61	0.67	0.71	0.28	0.24	0.23	-0.05	-2.93	0.02	-1.21	-0.31	0.93	0.94	0.95	-0.44	-156.49	-0.19	-63.2	-9.2	1.24	1.24	1.21	0.3	1.24	1.58	1.89	2.28	WT	E-
868.0	61.91	61.91	47.8	517.15	455.23	549.0	490.67	686.84	603.67	449.45	322.7	271.35	230.79	214.38	401.76	417.9	420.64	446.55	320.05	272.65	227.26	210.15	77.54	79.26	79.03	60.74	57.44	55.46	53.4	52.36	59.74	60.09	60.17	388.71	265.26	215.9	177.38	162.01	342.02	357.82	360.47	2.9	2.65	-1.3	3.53	4.23	324.22	338.65	341.61	0.88	0.86	0.82	0.79	0.76	0.75	0.85	0.85	0.86	-0.01	-0.01	-0.02	-0.02	-0.01	0.81	0.81	0.81	0.18	0.64	0.95	1.33	1.52	0.33	0.28	0.27	0.14	0.41	0.52	0.61	0.65	0.25	0.21	0.2	-0.01	-0.02	-0.04	-0.04	-0.03	0.95	0.94	0.95	-0.28	-0.39	-0.52	-0.7	-0.48	1.23	1.25	1.24	0.28	0.79	1.13	1.58	1.86	WT	E-
536.0	76.57	76.57	59.05	564.88	488.31	597.05	532.74	738.42	653.7	497.97	341.25	268.2	229.15	214.01	464.88	483.08	483.8	505.28	345.91	267.67	231.23	212.55	104.54	98.07	96.36	75.12	70.02	66.05	63.26	61.99	74.27	74.75	74.79	422.85	271.23	202.16	165.89	152.02	390.62	408.33	409.01	-7.32	-4.66	0.53	-2.07	1.46	360.34	385.01	387.44	0.87	0.85	0.79	0.75	0.72	0.71	0.84	0.84	0.84	-0.03	-0.03	-0.07	-0.05	-0.03	0.78	0.79	0.8	0.15	0.69	1.24	1.58	1.75	0.25	0.2	0.2	0.13	0.44	0.59	0.67	0.69	0.2	0.16	0.17	-0.04	-0.04	-0.45	-0.09	-0.06	0.93	0.94	0.95	-0.46	-0.42	-15.89	-0.88	-0.69	1.29	1.25	1.21	0.22	0.86	1.4	1.9	2.06	WT	E-
787.0	72.23	72.23	56.28	564.02	491.8	596.55	534.84	737.41	652.55	486.15	335.82	283.48	245.92	227.21	455.47	466.27	469.16	487.48	338.87	280.1	240.55	220.56	87.29	90.87	89.22	70.74	66.13	63.7	61.42	60.03	69.89	70.15	70.21	415.42	269.69	219.77	184.49	167.18	385.58	396.12	398.94	-1.33	-3.05	3.37	5.36	6.65	368.18	375.4	379.93	0.87	0.85	0.8	0.77	0.75	0.73	0.84	0.85	0.85	-0.01	-0.02	-0.01	-0.0	0.0	0.81	0.81	0.81	0.18	0.71	1.06	1.36	1.59	0.27	0.26	0.24	0.15	0.45	0.56	0.63	0.66	0.21	0.19	0.19	-0.02	-0.04	-0.03	-0.01	-0.01	0.96	0.95	0.95	-0.27	-0.37	-0.38	-0.33	-0.37	1.19	1.22	1.21	0.25	0.82	1.25	1.64	1.99	AT5G45470	E-
630.0	69.68	69.68	52.54	581.54	511.86	604.18	535.98	756.1	666.06	503.73	379.99	316.09	276.81	257.81	415.61	453.36	465.37	507.71	378.24	309.02	267.55	246.83	89.17	91.38	87.84	68.39	65.3	62.98	61.09	60.1	66.37	67.3	67.59	435.34	314.69	253.11	215.72	197.71	349.25	386.06	397.78	-3.98	1.75	7.08	9.26	10.99	326.44	361.98	377.53	0.88	0.86	0.83	0.8	0.78	0.76	0.84	0.85	0.85	-0.02	-0.01	-0.0	0.01	0.01	0.78	0.8	0.81	0.17	0.55	0.89	1.16	1.33	0.42	0.31	0.27	0.14	0.38	0.51	0.58	0.62	0.32	0.24	0.22	-0.02	-0.01	-0.01	0.0	0.01	0.93	0.94	0.95	-0.41	-0.39	-0.31	-0.37	-0.26	1.29	1.28	1.26	0.22	0.66	1.04	1.39	1.59	AT5G45470	E-
469.0	35.64	35.64	25.39	319.32	283.68	349.37	301.65	487.24	400.47	264.38	179.2	150.36	130.76	118.92	242.71	261.77	256.75	275.0	181.16	148.2	130.8	121.48	43.94	42.78	45.18	34.63	32.32	31.08	30.0	29.21	34.27	34.67	34.56	229.75	146.88	119.29	100.75	89.71	208.44	227.11	222.18	-10.61	-1.97	2.16	-0.05	-2.57	198.77	218.99	211.57	0.89	0.86	0.81	0.78	0.76	0.74	0.85	0.86	0.86	-0.08	-0.08	-0.05	-0.09	-0.12	0.81	0.83	0.82	0.26	0.9	1.29	1.65	1.94	0.37	0.27	0.29	0.17	0.47	0.57	0.64	0.68	0.25	0.18	0.2	-0.11	-0.13	-0.1	-0.15	-0.2	0.95	0.97	0.95	-1.44	-1.57	-1.38	-2.03	-1.99	1.23	1.21	1.27	0.33	1.16	1.7	2.79	2.48	AT5G45470	E-
434.0	40.47	40.47	28.92	364.09	323.62	385.49	337.99	514.53	434.56	312.46	227.04	189.73	165.14	155.09	269.79	291.09	294.69	312.92	230.1	193.17	160.69	156.58	51.15	49.82	54.26	39.62	37.65	36.24	35.15	34.58	38.74	39.22	39.29	272.84	189.39	153.49	129.99	120.52	231.05	251.87	255.4	-0.46	-3.06	-3.44	4.45	-1.49	218.63	241.26	240.43	0.89	0.87	0.83	0.8	0.78	0.77	0.85	0.86	0.86	-0.03	-0.05	-0.07	-0.03	-0.07	0.81	0.82	0.81	0.19	0.66	1.02	1.33	1.5	0.39	0.28	0.27	0.14	0.41	0.52	0.6	0.63	0.28	0.21	0.2	-0.04	-0.07	-0.09	-0.06	-0.12	0.95	0.96	0.94	-0.69	-0.96	-1.09	-0.99	-1.42	1.26	1.21	1.34	0.28	0.81	1.17	1.65	1.85	AT5G45470	E-
400.0	59.33	59.33	44.42	482.28	422.96	508.37	446.93	645.27	565.25	428.9	297.63	231.44	198.62	179.84	388.64	395.79	400.03	431.95	302.74	235.69	200.74	176.71	77.1	74.09	69.14	58.42	54.83	51.83	49.95	48.47	57.47	57.55	57.64	370.47	242.8	179.61	148.67	131.37	331.17	338.24	342.39	-3.05	-5.11	-4.25	-2.11	3.12	311.54	321.7	330.89	0.88	0.86	0.81	0.77	0.74	0.72	0.85	0.85	0.85	-0.02	-0.04	-0.05	-0.05	-0.01	0.8	0.81	0.83	0.15	0.66	1.17	1.54	1.86	0.3	0.28	0.28	0.12	0.42	0.58	0.65	0.69	0.22	0.2	0.19	-0.03	-0.05	-0.09	-0.09	-0.04	0.94	0.95	0.97	-0.45	-0.59	-0.8	-0.9	-0.66	1.27	1.25	1.13	0.2	0.75	1.28	1.8	2.38	AT5G45470	E-
303.0	58.33	58.33	42.89	463.75	405.42	493.14	433.29	640.38	552.04	416.79	291.88	232.11	204.62	182.08	363.4	382.22	380.35	422.98	295.7	233.77	198.35	178.04	73.68	70.56	69.77	57.46	53.85	51.34	49.74	48.05	56.08	56.58	56.53	359.33	238.03	180.77	154.88	134.02	307.31	325.64	323.83	-6.19	-3.82	-1.66	6.27	4.03	289.72	311.66	310.58	0.87	0.86	0.81	0.77	0.75	0.73	0.84	0.85	0.85	-0.03	-0.04	-0.05	-0.01	-0.02	0.8	0.82	0.82	0.13	0.63	1.09	1.37	1.72	0.34	0.27	0.27	0.1	0.4	0.55	0.62	0.67	0.24	0.18	0.19	-0.04	-0.06	-0.08	-0.03	-0.06	0.95	0.96	0.96	-0.62	-0.6	-0.9	-0.77	-0.74	1.23	1.19	1.18	0.2	0.72	3.46	2.24	2.04	AT5G45470	E-
1090.0	89.71	89.71	71.97	700.61	610.91	725.76	656.73	881.81	788.14	593.62	404.8	339.12	288.83	263.75	524.64	554.53	554.02	611.38	403.08	328.57	285.8	259.67	108.99	111.31	107.4	87.64	81.74	78.54	75.29	73.47	85.9	86.69	86.68	505.98	323.06	260.59	213.54	190.28	438.74	467.85	467.34	-17.76	1.72	10.55	3.03	4.08	415.65	443.22	446.62	0.87	0.85	0.8	0.77	0.74	0.72	0.83	0.84	0.84	-0.04	-0.01	0.02	-0.01	-0.01	0.79	0.8	0.81	0.19	0.75	1.11	1.48	1.73	0.36	0.28	0.28	0.17	0.47	0.58	0.66	0.69	0.28	0.23	0.23	-0.05	-0.01	0.02	-0.03	-0.02	0.95	0.95	0.96	-0.42	-0.18	-0.11	-0.33	-0.32	1.2	1.21	1.18	0.2	0.85	1.29	1.65	1.94	AT5G45470	E-
901.0	71.07	71.07	56.34	576.04	504.97	610.0	554.28	748.64	666.16	517.81	412.39	331.02	283.22	259.54	447.07	476.52	481.93	519.39	410.64	330.58	278.37	254.16	87.77	91.56	89.95	70.07	67.57	64.81	62.65	61.32	68.49	69.2	69.3	447.74	344.82	266.21	220.57	198.22	378.57	407.32	412.63	-1.58	1.75	0.44	4.85	5.38	359.3	384.96	391.98	0.88	0.86	0.84	0.8	0.78	0.76	0.85	0.85	0.86	-0.01	-0.01	-0.02	-0.0	0.0	0.8	0.81	0.81	0.12	0.41	0.76	1.07	1.26	0.3	0.22	0.21	0.1	0.31	0.47	0.56	0.61	0.25	0.19	0.18	-0.01	-0.01	-0.02	-0.01	-0.01	0.95	0.95	0.95	-0.26	-0.22	-0.32	-0.29	-0.28	1.22	1.26	1.25	0.19	0.52	0.9	1.27	1.54	AT5G45470	E-
495.0	76.48	76.48	60.53	577.55	501.07	610.67	548.09	751.26	664.86	509.57	352.45	288.61	243.04	219.28	465.46	477.39	479.6	517.62	355.29	285.43	241.77	216.42	96.86	91.91	89.82	75.12	70.26	67.16	64.25	62.25	73.99	74.37	74.38	434.45	282.2	221.44	178.8	157.03	391.46	403.02	405.22	-8.05	-2.84	3.18	1.27	2.86	368.59	385.48	389.79	0.87	0.85	0.8	0.77	0.73	0.71	0.84	0.84	0.84	-0.03	-0.02	-0.01	-0.02	-0.02	0.79	0.81	0.81	0.16	0.69	1.05	1.46	1.75	0.27	0.24	0.23	0.13	0.44	0.56	0.65	0.69	0.22	0.2	0.19	-0.03	-0.03	-0.02	-0.04	-0.04	0.94	0.96	0.96	-0.47	-0.45	-0.4	-0.49	-0.61	1.22	1.18	1.15	0.22	0.81	1.26	1.72	2.08	AT5G45470	E-
623.0	60.28	60.28	46.28	493.02	432.74	518.54	468.79	651.88	569.33	434.21	294.64	247.23	207.83	193.42	393.45	413.48	417.08	439.44	300.95	243.16	207.35	183.93	72.24	74.62	71.99	59.27	55.4	53.3	51.08	50.08	58.32	58.85	58.9	374.94	239.24	193.94	156.75	143.34	335.13	354.63	358.18	-5.23	-6.31	4.07	0.47	9.49	321.21	338.87	345.09	0.88	0.86	0.81	0.78	0.75	0.74	0.85	0.86	0.86	-0.02	-0.04	-0.0	-0.02	0.02	0.81	0.82	0.83	0.15	0.71	1.05	1.45	1.64	0.27	0.21	0.19	0.13	0.45	0.55	0.64	0.67	0.22	0.17	0.16	-0.03	-0.06	-0.01	-0.04	0.01	0.96	0.96	0.96	-0.43	-0.64	-0.37	-0.56	-0.4	1.2	1.22	1.19	0.2	0.81	1.31	1.72	2.09	AT5G45470	E-
633.0	53.61	53.61	40.52	426.27	372.66	462.82	412.08	600.42	514.93	360.36	245.48	208.48	180.41	163.99	342.75	358.0	356.27	364.41	242.39	210.95	179.46	163.06	67.18	64.88	65.15	52.36	48.67	46.86	45.09	43.9	51.89	52.3	52.26	308.0	196.81	161.62	135.32	120.09	290.86	305.7	304.02	-4.05	3.09	-2.47	0.95	0.92	275.58	293.12	291.13	0.87	0.85	0.8	0.77	0.75	0.73	0.85	0.85	0.85	-0.03	-0.02	-0.06	-0.04	-0.04	0.8	0.82	0.82	0.21	0.8	1.13	1.48	1.73	0.28	0.22	0.23	0.16	0.46	0.56	0.63	0.68	0.21	0.17	0.18	-0.04	-0.04	-0.09	-0.08	-0.07	0.95	0.96	0.96	-0.57	-0.63	-1.02	-0.95	-1.06	1.23	1.2	1.19	0.33	1.03	1.39	1.87	2.25	AT5G45470	E-
643.0	44.95	44.95	32.16	378.52	333.57	417.38	366.32	554.47	467.65	330.72	253.85	208.68	180.68	172.07	284.7	306.35	312.55	337.94	256.78	202.3	177.4	164.56	53.1	56.63	56.22	44.15	42.23	40.58	39.19	38.73	43.1	43.63	43.78	286.57	211.62	168.1	141.49	133.34	241.6	262.71	268.76	-7.22	-2.93	6.38	3.28	7.51	231.61	249.72	256.33	0.88	0.86	0.83	0.8	0.78	0.77	0.85	0.86	0.86	-0.04	-0.05	-0.02	-0.03	-0.01	0.81	0.81	0.81	0.17	0.55	0.91	1.21	1.33	0.37	0.27	0.25	0.12	0.36	0.49	0.57	0.6	0.26	0.19	0.18	-0.05	-0.07	-0.04	-0.06	-0.04	0.96	0.95	0.95	-0.82	-0.96	-0.79	-1.0	-0.9	1.19	1.26	1.25	0.28	0.71	1.23	1.66	1.92	AT5G45470	E-
609.0	61.36	61.36	46.45	495.68	434.31	521.73	466.57	656.35	575.19	436.68	299.36	248.77	230.53	222.51	399.26	406.75	409.14	437.17	305.65	257.9	231.47	215.47	79.19	78.25	77.61	60.31	56.46	54.27	53.25	52.78	59.47	59.64	59.71	376.37	242.9	194.5	177.28	169.73	339.78	347.12	349.43	-0.49	-6.3	-9.13	-0.94	7.04	320.07	328.5	331.53	0.88	0.86	0.81	0.78	0.77	0.76	0.85	0.85	0.85	-0.01	-0.04	-0.06	-0.03	0.0	0.8	0.81	0.81	0.15	0.69	1.05	1.22	1.31	0.27	0.25	0.25	0.13	0.44	0.55	0.6	0.61	0.21	0.2	0.19	-0.01	-0.06	-0.09	-0.05	-0.01	0.94	0.95	0.95	-0.29	-0.57	-0.75	-0.58	-0.36	1.26	1.24	1.24	0.22	0.76	1.11	1.39	1.56	WT	E+
348.0	55.17	55.17	41.7	453.93	398.75	474.99	423.37	601.45	524.27	406.12	299.79	246.71	223.25	211.91	361.37	381.72	379.63	402.06	308.63	251.9	216.01	204.92	69.93	70.12	67.91	54.37	51.69	49.7	48.66	48.02	53.43	53.84	53.82	351.75	248.1	197.01	174.58	163.89	307.95	327.88	325.81	4.06	-8.83	-5.2	7.24	6.99	291.45	311.6	311.73	0.88	0.87	0.83	0.8	0.78	0.77	0.85	0.86	0.86	-0.0	-0.05	-0.04	0.0	-0.0	0.8	0.81	0.82	0.14	0.57	0.9	1.12	1.22	0.28	0.21	0.22	0.11	0.38	0.51	0.57	0.59	0.23	0.17	0.18	-0.0	-0.07	-0.06	-0.01	-0.01	0.94	0.95	0.96	-0.25	-0.64	-0.67	-0.46	-0.55	1.23	1.25	1.21	0.21	0.62	1.02	1.37	1.47	WT	E+
349.0	57.27	57.27	42.58	452.3	395.03	475.96	421.62	610.85	529.01	396.56	281.77	210.23	186.92	175.69	355.62	377.56	377.31	398.52	289.64	218.12	188.3	172.33	74.34	76.4	71.92	56.16	52.82	49.55	47.86	46.85	55.24	55.74	55.78	340.39	228.96	160.68	139.06	128.84	300.39	321.82	321.53	-1.96	-7.87	-7.89	-1.38	3.36	281.28	301.16	305.39	0.87	0.86	0.81	0.76	0.74	0.72	0.84	0.85	0.85	-0.03	-0.05	-0.06	-0.05	-0.04	0.79	0.79	0.81	0.18	0.66	1.22	1.55	1.75	0.31	0.22	0.22	0.14	0.42	0.59	0.65	0.68	0.24	0.18	0.19	-0.03	-0.07	-0.09	-0.1	-0.12	0.94	0.94	0.95	-0.51	-0.73	-0.82	-0.88	-1.21	1.27	1.3	1.23	0.24	0.76	1.35	1.89	2.06	WT	E+
228.0	59.53	59.53	44.67	466.65	407.12	488.46	435.32	615.57	539.54	428.09	339.9	252.56	221.67	211.39	387.26	410.39	408.48	422.86	342.27	254.39	212.56	200.01	81.88	75.78	75.55	58.86	56.69	53.43	51.74	51.12	57.96	58.48	58.43	369.23	283.21	199.12	169.93	160.27	329.3	351.91	350.05	5.23	-2.37	-1.84	9.11	11.38	305.38	334.61	332.93	0.87	0.86	0.83	0.79	0.76	0.76	0.85	0.86	0.86	0.0	-0.02	-0.03	0.02	0.03	0.79	0.81	0.81	0.11	0.41	0.91	1.18	1.29	0.24	0.16	0.17	0.09	0.31	0.52	0.59	0.61	0.2	0.14	0.14	0.0	-0.03	-0.04	0.01	0.02	0.93	0.95	0.95	-0.26	-0.41	-0.63	-0.21	-0.28	1.33	1.26	1.24	0.18	0.48	1.0	1.42	1.59	WT	E+
130.0	47.64	47.64	34.88	378.49	330.84	400.98	356.23	522.55	449.66	338.25	283.44	235.68	232.52	227.69	302.94	316.67	322.15	335.57	277.71	237.06	215.04	222.91	61.36	63.17	61.65	46.81	45.56	44.04	43.98	43.8	46.19	46.4	46.51	291.44	237.88	191.65	188.54	183.89	256.75	270.27	275.65	2.68	5.73	-1.38	17.49	4.78	241.58	253.5	260.51	0.87	0.86	0.84	0.81	0.81	0.8	0.85	0.85	0.85	-0.01	0.0	-0.02	0.06	-0.0	0.8	0.8	0.8	0.14	0.36	0.64	0.66	0.72	0.27	0.21	0.2	0.12	0.28	0.42	0.43	0.44	0.22	0.18	0.16	-0.02	0.0	-0.03	0.07	-0.01	0.94	0.94	0.94	-0.29	-0.24	-0.55	-0.1	-0.33	1.23	1.29	1.24	0.22	0.5	0.79	1.01	0.89	WT	E+
804.0	55.24	55.24	42.27	459.42	404.19	488.3	438.18	622.17	540.87	411.84	325.69	273.68	235.16	225.39	353.0	385.03	387.2	406.31	323.98	271.76	234.37	218.97	68.47	70.96	69.6	54.43	52.46	50.73	49.17	48.65	53.16	53.88	53.92	357.41	273.23	222.95	185.99	176.74	299.84	331.15	333.28	5.53	1.71	1.92	0.79	6.43	284.53	314.08	317.6	0.88	0.87	0.84	0.81	0.79	0.78	0.85	0.86	0.86	-0.0	-0.01	-0.03	-0.03	-0.01	0.8	0.81	0.82	0.14	0.44	0.74	1.03	1.13	0.33	0.23	0.22	0.11	0.32	0.45	0.54	0.56	0.25	0.18	0.17	-0.0	-0.02	-0.04	-0.05	-0.03	0.95	0.95	0.95	-0.29	-0.42	-0.62	-0.66	-0.57	1.22	1.25	1.24	0.25	0.58	0.9	1.22	1.37	AT5G45470	E+
644.0	78.25	78.25	62.37	576.37	498.12	597.12	540.02	738.87	655.06	496.3	337.41	285.44	243.38	225.0	458.1	477.06	481.26	508.06	341.91	282.62	243.1	218.51	92.79	91.15	90.31	76.49	71.0	68.29	65.39	63.77	75.24	75.82	75.95	419.81	266.41	217.15	177.98	161.23	382.86	401.23	405.31	-11.76	-4.51	2.81	0.28	6.49	365.31	385.91	390.95	0.86	0.85	0.79	0.76	0.73	0.71	0.83	0.84	0.84	-0.03	-0.03	-0.01	-0.03	-0.0	0.8	0.81	0.81	0.18	0.75	1.07	1.5	1.68	0.31	0.25	0.24	0.15	0.46	0.57	0.65	0.68	0.23	0.19	0.18	-0.04	-0.05	-0.02	-0.06	-0.02	0.96	0.97	0.97	-0.42	-0.45	-0.3	-0.57	-0.38	1.18	1.16	1.15	0.2	0.8	1.28	1.62	2.88	AT5G45470	E+
1035.0	71.59	71.59	56.05	530.62	459.04	565.58	509.76	710.81	623.79	465.28	337.68	292.1	256.38	246.8	402.85	426.74	431.2	470.41	335.04	285.24	248.05	235.2	82.16	83.03	83.61	70.2	66.21	64.12	62.12	61.44	68.49	69.14	69.29	395.08	271.47	227.98	194.26	185.35	334.36	357.6	361.91	-5.14	2.64	6.86	8.33	11.6	320.69	343.71	347.59	0.86	0.85	0.8	0.78	0.75	0.74	0.83	0.83	0.84	-0.02	-0.01	0.0	0.01	0.02	0.79	0.8	0.8	0.16	0.6	0.87	1.15	1.24	0.36	0.28	0.27	0.13	0.41	0.51	0.58	0.6	0.27	0.22	0.21	-0.03	-0.02	-0.01	-0.01	0.01	0.96	0.96	0.96	-0.38	-0.3	-0.25	-0.36	-0.24	1.14	1.15	1.15	0.22	0.74	1.06	1.46	1.57	AT5G45470	E+
1009.0	95.26	95.26	75.94	674.81	579.56	699.0	627.92	854.44	763.1	560.2	378.4	327.16	290.0	269.65	518.82	547.68	545.5	579.33	376.73	322.99	286.9	264.1	114.25	114.62	112.32	92.49	85.41	82.38	79.76	78.0	91.27	92.14	92.06	467.71	292.99	244.78	210.24	191.65	427.55	455.54	453.44	-19.13	1.66	4.17	3.1	5.56	404.56	433.05	433.18	0.86	0.83	0.77	0.75	0.72	0.71	0.82	0.83	0.83	-0.04	-0.01	-0.01	-0.01	-0.01	0.78	0.79	0.79	0.22	0.81	1.1	1.39	1.58	0.34	0.26	0.26	0.19	0.5	0.58	0.65	0.68	0.26	0.21	0.22	-0.05	-0.02	-0.02	-0.03	-0.02	0.95	0.95	0.96	-0.45	-0.27	-0.26	-0.34	-0.33	1.18	1.18	1.16	0.23	0.91	1.24	1.54	1.79	AT5G45470	E+
1007.0	84.8	84.8	69.29	635.98	551.18	669.76	610.6	822.97	730.28	553.91	390.96	333.93	294.15	272.94	470.75	508.71	516.0	563.87	392.2	325.02	284.98	265.11	100.51	103.87	101.8	83.12	77.96	75.28	72.93	71.5	80.89	81.96	82.14	470.79	312.99	258.65	221.22	201.44	389.86	426.75	433.85	-9.96	-1.24	8.91	9.16	7.83	370.24	404.84	414.19	0.87	0.85	0.8	0.77	0.75	0.73	0.83	0.84	0.84	-0.03	-0.02	0.0	0.01	0.0	0.79	0.79	0.8	0.16	0.66	0.96	1.24	1.43	0.38	0.28	0.26	0.14	0.44	0.54	0.61	0.64	0.29	0.23	0.21	-0.03	-0.03	-0.0	-0.0	-0.0	0.95	0.95	0.96	-0.35	-0.31	-0.23	-0.26	-0.26	1.17	1.2	1.17	0.21	0.76	1.14	1.48	1.69	AT5G45470	E+
1007.0	91.07	91.07	74.25	690.34	599.27	713.1	650.38	867.49	775.07	607.42	418.33	366.03	330.34	316.4	508.79	554.56	562.47	611.08	417.36	352.07	313.82	298.6	106.94	109.31	108.99	89.43	83.63	81.21	79.27	78.39	86.86	88.15	88.36	517.99	334.71	284.81	251.08	238.01	421.93	466.42	474.11	-3.66	0.98	13.96	16.52	17.8	401.84	445.26	453.49	0.87	0.85	0.8	0.78	0.76	0.75	0.83	0.84	0.84	-0.02	-0.01	0.02	0.03	0.04	0.79	0.8	0.81	0.15	0.68	0.93	1.14	1.24	0.38	0.27	0.25	0.13	0.44	0.53	0.59	0.61	0.3	0.22	0.21	-0.02	-0.01	0.03	0.03	0.04	0.95	0.96	0.96	-0.29	-0.24	-0.05	-0.13	-0.02	1.17	1.18	1.18	0.18	0.77	1.1	1.35	1.49	AT5G45470	E+
1253.0	87.66	87.66	72.66	640.14	552.48	682.17	629.76	820.4	733.62	582.15	392.37	327.28	282.61	265.97	532.27	557.16	559.58	581.92	394.97	326.79	278.02	255.41	102.63	103.16	100.49	86.46	80.41	77.16	74.26	72.98	85.22	85.86	85.94	495.69	311.95	250.12	208.35	192.99	447.05	471.3	473.64	0.23	-2.61	0.49	4.59	10.56	429.64	454.0	459.09	0.86	0.85	0.79	0.76	0.73	0.72	0.84	0.85	0.85	-0.01	-0.02	-0.02	-0.0	0.02	0.81	0.81	0.82	0.11	0.65	0.99	1.31	1.46	0.21	0.16	0.15	0.1	0.44	0.55	0.63	0.66	0.19	0.14	0.14	-0.01	-0.03	-0.03	-0.01	0.01	0.96	0.96	0.97	-0.15	-0.29	-0.31	-0.24	-0.18	1.16	1.17	1.14	0.19	0.77	1.14	1.54	1.79	AT5G45470	E+
999.0	71.69	71.69	57.45	527.76	456.07	566.91	516.41	701.57	617.24	467.74	317.24	265.76	230.13	209.59	450.14	465.37	461.05	468.63	316.11	264.57	228.76	205.44	88.69	86.46	85.91	70.39	65.33	62.7	60.35	58.69	69.95	70.33	70.23	397.34	251.91	203.06	169.78	150.91	380.2	395.04	390.82	-0.89	1.13	1.19	1.37	4.15	361.45	378.92	375.14	0.86	0.85	0.79	0.76	0.73	0.72	0.84	0.85	0.85	-0.01	-0.02	-0.02	-0.02	-0.02	0.8	0.81	0.81	0.15	0.7	1.04	1.36	1.67	0.21	0.16	0.17	0.12	0.44	0.56	0.63	0.67	0.17	0.13	0.14	-0.02	-0.03	-0.03	-0.04	-0.1	0.95	0.96	0.96	-0.28	-0.51	-0.44	-0.52	-1.52	1.21	1.2	1.2	0.24	0.86	1.33	1.65	1.98	AT5G45470	E+
536.0	60.56	60.56	45.61	463.67	403.12	490.33	441.29	622.98	543.64	419.84	294.5	229.5	196.91	179.83	395.7	407.81	402.91	423.43	303.86	234.92	194.78	176.68	73.89	70.02	69.13	59.71	56.0	52.97	50.88	49.55	59.15	59.46	59.32	360.12	238.49	176.53	146.03	130.28	336.55	348.35	343.59	-3.59	-9.36	-5.42	2.13	3.14	321.81	337.8	333.78	0.87	0.86	0.81	0.76	0.74	0.72	0.85	0.85	0.85	-0.02	-0.05	-0.06	-0.02	-0.01	0.81	0.83	0.83	0.12	0.62	1.1	1.45	1.68	0.19	0.15	0.17	0.1	0.41	0.57	0.64	0.68	0.16	0.13	0.14	-0.02	-0.07	-0.09	-0.04	-0.03	0.96	0.97	0.97	-0.35	-0.64	-0.73	-0.62	-0.62	1.2	1.15	1.13	0.18	0.67	1.21	1.75	2.07	AT5G45470	E+
