Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
1824.0	63.62	63.62	49.58	485.34	421.72	504.42	454.24	628.33	550.97	414.37	262.38	221.54	193.26	182.93	388.71	408.39	410.05	403.27	262.8	212.53	179.29	161.54	74.76	75.01	77.68	62.14	56.92	54.54	52.52	51.64	61.51	62.03	62.05	352.23	205.46	167.0	140.73	131.29	327.2	346.36	347.99	11.1	-0.42	9.0	13.96	21.39	313.96	333.37	332.37	0.87	0.85	0.78	0.75	0.72	0.71	0.84	0.85	0.85	0.01	-0.02	0.02	0.04	0.08	0.81	0.82	0.81	0.19	0.89	1.26	1.6	1.8	0.27	0.21	0.21	0.16	0.52	0.61	0.67	0.7	0.22	0.18	0.18	0.01	-0.04	0.01	0.05	0.08	0.96	0.96	0.96	-0.1	-0.42	-0.32	-0.21	-0.46	1.16	1.16	1.2	0.28	1.01	1.56	2.13	2.65	AT5G45470	E+
1287.0	43.18	43.18	31.43	354.21	311.02	380.83	333.28	502.41	427.33	295.08	194.61	157.09	138.59	133.46	265.37	293.22	298.29	295.56	198.31	153.44	132.97	124.22	51.83	53.41	53.33	42.06	38.82	36.82	35.53	35.21	41.32	42.01	42.14	253.03	155.79	120.27	103.06	98.26	224.06	251.21	256.15	-0.47	-3.69	3.65	5.62	9.24	213.54	239.81	244.97	0.88	0.86	0.8	0.76	0.73	0.73	0.84	0.85	0.86	-0.02	-0.06	-0.04	-0.03	0.02	0.8	0.82	0.82	0.24	0.91	1.41	1.8	1.86	0.39	0.25	0.22	0.17	0.49	0.61	0.67	0.68	0.27	0.18	0.16	-0.03	-0.1	-0.07	-0.11	-0.01	0.95	0.96	0.96	-0.65	-1.15	-1.2	-1.55	-0.9	1.16	1.22	1.22	0.38	1.13	1.89	2.96	2.86	AT5G45470	E+
1343.0	89.2	89.2	71.79	621.82	532.62	647.33	580.38	794.17	702.55	499.15	329.24	286.98	251.87	235.13	472.94	499.41	507.85	516.24	320.82	281.29	242.86	223.91	106.07	108.22	103.85	86.05	78.65	75.87	73.05	71.53	85.2	86.08	86.35	413.11	250.6	211.12	178.82	163.6	387.74	413.32	421.51	-17.08	8.43	5.69	9.0	11.23	366.87	391.19	404.01	0.86	0.83	0.76	0.73	0.71	0.69	0.82	0.83	0.83	-0.05	0.01	-0.0	0.01	0.01	0.78	0.78	0.8	0.27	0.93	1.23	1.57	1.77	0.34	0.27	0.26	0.22	0.53	0.61	0.67	0.7	0.27	0.22	0.21	-0.06	-0.01	-0.02	0.0	-0.0	0.95	0.95	0.96	-0.59	-0.26	-0.34	-0.23	-0.52	1.16	1.18	1.14	0.29	1.12	1.68	1.87	2.89	AT5G45470	E+
1447.0	62.54	62.54	47.67	468.75	406.21	490.56	437.59	617.54	539.47	407.43	273.58	221.15	194.41	185.2	355.13	399.91	405.75	402.79	276.55	215.02	183.04	167.42	75.38	80.02	78.33	61.25	56.68	53.88	52.0	51.28	59.81	61.03	61.22	346.18	216.9	167.27	142.42	133.92	295.32	338.88	344.54	4.64	-2.97	6.12	11.37	17.78	279.75	319.89	327.43	0.87	0.85	0.79	0.75	0.73	0.72	0.83	0.85	0.85	0.0	-0.03	0.01	0.03	0.06	0.79	0.8	0.81	0.17	0.76	1.17	1.5	1.64	0.34	0.2	0.18	0.14	0.46	0.59	0.65	0.68	0.27	0.16	0.14	0.0	-0.04	0.0	0.03	0.08	0.95	0.94	0.95	-0.17	-0.47	-0.3	-0.27	-0.18	1.2	1.22	1.23	0.26	0.85	1.63	1.99	2.41	AT5G45470	E+
1034.0	103.36	103.36	85.44	700.09	596.73	723.74	655.96	870.76	779.85	582.91	377.64	331.88	285.5	264.56	536.4	574.31	590.72	593.42	372.43	317.8	274.5	251.07	118.44	123.26	120.98	100.28	91.41	88.41	84.56	82.51	98.77	100.05	100.53	482.63	286.22	243.47	200.93	182.04	437.63	474.26	490.19	-10.51	5.21	14.08	11.0	13.48	417.96	451.05	469.74	0.85	0.83	0.76	0.73	0.7	0.69	0.81	0.83	0.83	-0.03	-0.0	0.03	0.01	0.03	0.78	0.79	0.8	0.22	0.9	1.18	1.55	1.78	0.37	0.25	0.22	0.19	0.52	0.6	0.67	0.7	0.28	0.21	0.18	-0.03	-0.01	0.03	0.01	0.03	0.95	0.95	0.96	-0.31	-0.28	-0.3	-0.29	-0.34	1.12	1.18	1.14	0.28	1.06	1.47	1.87	2.2	AT5G45470	E+
2299.0	101.87	101.87	85.18	696.96	595.09	723.81	659.05	869.46	777.71	588.03	384.51	329.04	285.03	264.81	523.54	563.48	577.99	591.92	377.31	315.83	270.78	246.58	117.75	118.85	117.07	99.06	90.58	86.99	83.35	81.35	96.77	98.09	98.62	488.97	293.93	242.05	201.68	183.46	426.77	465.4	479.38	-3.89	7.2	13.21	14.24	18.23	405.79	444.63	460.92	0.85	0.83	0.76	0.73	0.7	0.68	0.81	0.82	0.82	-0.02	0.01	0.03	0.03	0.03	0.77	0.79	0.8	0.22	0.86	1.2	1.63	1.91	0.46	0.34	0.29	0.18	0.51	0.6	0.67	0.7	0.29	0.23	0.21	-0.03	0.0	0.03	0.01	-0.27	0.96	0.96	0.97	-0.32	-0.18	-0.15	-0.38	-6.9	1.14	1.13	1.13	0.27	1.04	1.5	2.02	2.58	AT5G45470	E+
1523.0	45.61	45.61	33.49	366.31	320.69	387.31	342.13	507.8	433.25	322.77	233.86	181.72	153.39	142.65	279.07	304.34	313.1	311.47	230.08	175.38	140.39	126.09	55.03	55.4	55.62	44.79	42.27	40.02	38.29	37.48	43.72	44.38	44.58	277.98	191.59	141.7	115.09	105.16	235.36	259.96	268.52	11.3	3.78	6.34	13.0	16.55	224.04	248.94	257.48	0.87	0.86	0.82	0.78	0.74	0.73	0.84	0.85	0.85	0.02	-0.01	-0.0	0.05	0.07	0.8	0.82	0.82	0.17	0.63	1.11	1.5	1.76	0.36	0.24	0.22	0.12	0.39	0.55	0.64	0.67	0.26	0.18	0.16	0.02	-0.02	-0.02	0.05	0.07	0.95	0.96	0.96	-0.21	-0.56	-0.75	-0.47	-0.71	1.19	1.2	1.21	0.33	0.83	1.51	2.66	3.09	AT5G45470	E+
1252.0	40.2	40.2	28.51	352.14	311.94	373.85	326.37	500.13	424.16	304.61	206.32	163.15	143.43	135.43	260.43	287.97	299.03	299.65	206.15	159.81	134.24	121.34	48.84	48.76	50.12	39.39	36.85	34.88	33.87	33.24	38.39	39.02	39.21	265.21	169.47	128.26	109.56	102.19	222.04	248.94	259.82	4.95	0.17	3.34	9.19	14.09	211.59	239.2	248.91	0.88	0.87	0.82	0.78	0.75	0.74	0.85	0.86	0.86	-0.01	-0.04	-0.04	0.01	0.06	0.81	0.83	0.83	0.19	0.79	1.31	1.63	1.8	0.43	0.3	0.25	0.14	0.45	0.59	0.65	0.67	0.28	0.19	0.16	-0.01	-0.06	-0.08	-0.01	0.05	0.95	0.96	0.96	-0.53	-0.88	-1.18	-0.9	-0.63	1.22	1.23	1.23	0.31	0.99	2.0	2.44	3.3	AT5G45470	E+
1192.0	30.82	30.82	20.66	271.44	240.61	293.49	251.4	414.33	339.07	230.93	148.7	123.74	110.94	104.27	206.74	218.42	223.4	222.07	152.4	119.79	102.93	95.68	34.7	37.19	36.87	30.09	27.71	26.55	25.69	25.21	29.52	29.8	29.91	200.84	120.99	97.2	85.25	79.06	177.23	188.62	193.49	8.86	-3.7	3.95	8.01	8.59	172.04	181.23	186.53	0.88	0.86	0.8	0.77	0.75	0.74	0.85	0.86	0.86	0.0	-0.1	-0.05	-0.03	-0.03	0.82	0.82	0.83	0.24	0.98	1.42	1.75	1.95	0.39	0.31	0.28	0.14	0.49	0.59	0.64	0.67	0.25	0.2	0.17	-0.01	-0.16	-0.13	-0.12	-0.11	0.97	0.96	0.96	-0.75	-1.99	-2.67	-2.16	-1.89	1.15	1.21	1.21	0.45	1.24	2.12	2.93	3.47	AT5G45470	E+
1642.0	33.84	33.84	23.03	288.45	254.61	310.13	268.86	433.74	356.94	244.71	152.91	131.36	116.3	108.37	222.12	232.12	235.76	238.63	156.95	130.39	108.29	97.38	38.67	40.02	37.72	33.06	30.15	29.03	28.07	27.44	32.48	32.7	32.79	211.65	122.77	102.33	88.23	80.93	189.64	199.42	202.97	6.08	-4.04	0.97	8.01	10.99	183.45	192.11	198.04	0.88	0.86	0.79	0.77	0.74	0.73	0.85	0.85	0.85	-0.01	-0.1	-0.06	-0.02	0.01	0.82	0.82	0.83	0.22	1.04	1.38	1.79	1.99	0.38	0.36	0.31	0.15	0.51	0.59	0.65	0.68	0.24	0.2	0.19	-0.02	-0.15	-0.12	-0.07	-0.05	0.97	0.97	0.98	-0.62	-1.84	-1.55	-1.64	-1.49	1.18	1.22	1.17	0.38	1.28	2.21	2.87	3.29	AT5G45470	E+
2841.0	94.46	94.46	77.54	685.54	591.08	712.16	645.84	859.78	767.28	552.59	356.84	305.49	273.51	257.63	507.35	547.57	561.09	563.68	353.48	295.59	262.84	245.2	113.03	117.1	114.58	91.31	83.37	80.08	77.63	76.23	89.95	91.16	91.56	461.27	273.48	225.41	195.88	181.4	417.4	456.41	469.54	-11.09	3.36	9.9	10.67	12.44	394.32	430.46	446.51	0.86	0.83	0.77	0.74	0.71	0.7	0.82	0.83	0.84	-0.03	-0.01	0.01	0.02	0.03	0.78	0.79	0.8	0.26	0.96	1.3	1.57	1.74	0.39	0.28	0.25	0.22	0.54	0.62	0.67	0.7	0.3	0.23	0.21	-0.04	-0.02	0.0	0.02	0.02	0.95	0.94	0.95	-0.4	-0.27	-0.27	-0.2	-0.22	1.18	1.21	1.18	0.31	1.11	1.69	1.9	2.17	AT5G45470	E+
1208.0	72.04	72.04	56.54	570.46	498.42	608.68	543.44	755.61	666.59	453.91	312.0	255.5	208.46	190.32	433.41	457.23	458.89	474.35	308.59	249.61	208.94	189.86	91.42	89.41	88.37	69.64	64.85	61.83	58.35	56.64	68.98	69.61	69.65	384.27	247.14	193.68	150.1	133.68	364.43	387.62	389.24	-20.44	3.41	5.89	-0.48	0.46	341.99	367.82	370.52	0.87	0.84	0.79	0.75	0.71	0.69	0.83	0.84	0.84	-0.06	-0.01	-0.0	-0.05	-0.04	0.79	0.8	0.81	0.28	0.88	1.31	1.95	2.28	0.41	0.36	0.34	0.22	0.51	0.62	0.7	0.74	0.27	0.23	0.22	-0.08	-0.02	-0.02	-0.12	-0.09	0.95	0.96	0.96	-0.7	-0.32	-0.4	-1.08	-0.89	1.22	1.21	1.19	0.31	1.07	1.63	2.36	2.94	WT	E-
698.0	96.1	96.1	76.08	705.06	608.96	727.77	645.77	883.54	790.34	570.86	374.26	307.71	259.13	234.54	543.65	586.25	589.96	586.84	376.35	304.85	252.04	231.67	119.81	115.25	116.09	92.96	85.22	81.08	77.1	74.64	92.21	93.39	93.54	477.9	289.05	226.63	182.03	159.9	451.44	492.85	496.42	-15.98	-2.08	2.86	7.09	2.87	423.84	471.0	473.87	0.86	0.84	0.77	0.74	0.7	0.68	0.83	0.84	0.84	-0.05	-0.02	-0.02	0.0	-0.02	0.78	0.8	0.8	0.25	0.9	1.35	1.82	2.12	0.34	0.23	0.22	0.21	0.52	0.63	0.7	0.74	0.27	0.2	0.19	-0.06	-0.02	-0.05	-0.02	-0.05	0.94	0.95	0.96	-0.63	-0.28	-0.5	-0.39	-0.5	1.21	1.17	1.18	0.27	1.02	1.54	2.21	2.46	WT	E-
1147.0	72.4	72.4	56.98	582.4	510.0	618.68	555.75	759.71	674.2	488.08	327.68	264.12	216.01	196.6	461.26	483.05	488.59	497.73	329.54	265.29	214.56	195.42	94.72	92.11	90.74	70.64	65.71	62.53	59.19	57.55	69.95	70.47	70.61	417.44	261.96	201.59	156.82	139.05	391.3	412.58	417.98	-9.64	-1.86	-1.17	1.45	1.18	366.54	390.95	397.85	0.88	0.85	0.8	0.76	0.72	0.7	0.85	0.85	0.85	-0.03	-0.02	-0.03	-0.03	-0.03	0.79	0.81	0.81	0.21	0.81	1.28	1.79	2.11	0.3	0.25	0.23	0.18	0.49	0.61	0.7	0.73	0.23	0.19	0.18	-0.04	-0.03	-0.05	-0.06	-0.06	0.94	0.95	0.95	-0.42	-0.44	-0.58	-0.58	-0.68	1.25	1.24	1.22	0.27	0.96	1.47	2.18	2.54	WT	E-
791.0	82.92	82.92	65.7	642.73	559.82	670.57	599.77	815.86	729.37	534.44	349.51	276.12	227.24	201.6	472.29	514.57	524.14	548.54	350.99	276.2	223.5	199.47	102.49	101.22	100.58	80.73	74.47	70.26	66.45	63.85	78.97	80.13	80.38	453.71	275.04	205.86	160.78	137.75	393.33	434.43	443.76	-14.1	-1.48	-0.08	3.74	2.12	369.8	413.35	423.56	0.87	0.85	0.79	0.74	0.7	0.67	0.83	0.84	0.84	-0.04	-0.02	-0.02	-0.01	-0.04	0.78	0.81	0.81	0.22	0.87	1.39	1.96	2.47	0.46	0.32	0.3	0.19	0.51	0.64	0.72	0.76	0.31	0.23	0.22	-0.05	-0.03	-0.04	-0.03	-0.1	0.95	0.96	0.96	-0.51	-0.34	-0.45	-0.46	-1.08	1.19	1.17	1.17	0.25	1.0	1.56	2.34	3.97	WT	E-
631.0	69.97	69.97	52.72	561.77	491.79	593.57	521.7	743.49	654.98	470.45	319.04	261.94	218.09	199.61	440.62	466.86	469.27	485.87	316.67	262.25	217.0	198.16	96.15	94.13	92.56	68.26	63.6	60.76	57.89	56.42	67.53	68.2	68.22	402.19	255.44	201.18	160.2	143.2	373.09	398.66	401.05	-15.43	2.37	-0.31	1.09	1.46	344.47	372.73	376.71	0.87	0.85	0.8	0.76	0.73	0.71	0.84	0.85	0.85	-0.04	-0.02	-0.03	-0.03	-0.03	0.78	0.8	0.8	0.21	0.79	1.2	1.66	1.93	0.3	0.23	0.23	0.17	0.48	0.59	0.67	0.71	0.24	0.18	0.18	-0.05	-0.03	-0.05	-0.06	-0.07	0.92	0.94	0.94	-0.58	-0.39	-0.53	-0.6	-0.7	1.31	1.29	1.26	0.25	0.94	1.39	2.0	2.28	WT	E-
400.0	65.48	65.48	47.56	490.41	424.93	514.81	442.75	668.4	578.58	389.31	254.42	213.92	176.09	160.18	363.3	400.36	407.33	406.72	255.21	208.32	173.2	156.61	85.23	78.86	79.43	63.13	57.64	55.02	51.87	50.46	62.38	63.48	63.7	326.18	196.78	158.9	124.22	109.72	300.91	336.89	343.63	-17.41	-0.79	5.6	2.89	3.57	278.07	321.51	327.9	0.87	0.84	0.77	0.74	0.7	0.68	0.83	0.84	0.84	-0.07	-0.05	0.0	-0.04	-0.05	0.76	0.8	0.8	0.3	1.02	1.4	2.02	2.31	0.41	0.28	0.26	0.23	0.53	0.62	0.7	0.74	0.29	0.21	0.19	-0.09	-0.08	-0.02	-0.13	-0.14	0.93	0.95	0.95	-0.82	-1.0	-0.48	-1.12	-1.58	1.26	1.22	1.21	0.34	1.38	1.76	2.36	2.97	WT	E-
2610.0	75.05	75.05	60.59	588.77	513.72	618.34	564.31	755.98	670.29	517.92	359.44	315.57	273.93	258.2	470.78	492.39	500.46	507.21	352.82	301.18	259.76	238.37	89.3	93.63	94.01	73.71	69.15	67.25	65.01	64.05	72.62	73.13	73.32	444.21	290.29	248.32	208.92	194.15	398.16	419.25	427.14	10.71	6.62	14.39	14.16	19.83	381.47	398.76	406.45	0.87	0.86	0.81	0.78	0.76	0.75	0.84	0.85	0.85	0.01	0.0	0.03	0.03	0.06	0.81	0.81	0.81	0.15	0.66	0.9	1.21	1.34	0.27	0.21	0.19	0.13	0.43	0.52	0.6	0.63	0.22	0.18	0.17	0.02	0.0	0.03	0.03	0.07	0.96	0.95	0.95	0.0	-0.18	-0.04	-0.11	0.02	1.18	1.22	1.22	0.24	0.79	1.12	1.53	1.77	AT5G45470	E-
951.0	46.96	46.96	34.12	408.09	361.13	432.11	385.02	559.69	480.98	366.47	283.04	246.14	211.34	193.63	335.57	344.02	350.21	348.95	277.35	239.88	205.22	178.67	58.29	62.14	61.16	46.28	44.42	43.32	41.97	41.13	45.7	45.84	45.97	320.19	238.62	202.82	169.37	152.5	289.87	298.18	304.24	17.53	5.69	6.25	6.12	14.96	277.28	281.88	289.05	0.88	0.87	0.84	0.82	0.8	0.78	0.86	0.86	0.87	0.03	-0.01	-0.0	-0.01	0.03	0.82	0.82	0.82	0.14	0.49	0.72	1.01	1.22	0.25	0.21	0.19	0.11	0.34	0.44	0.53	0.58	0.19	0.17	0.15	0.04	-0.01	-0.01	-0.02	0.02	0.96	0.95	0.95	0.05	-0.44	-0.43	-0.5	-0.46	1.27	1.33	1.32	0.28	0.63	0.91	1.24	1.64	AT5G45470	E-
1515.0	69.23	69.23	54.91	550.56	481.34	583.04	524.89	725.31	636.2	463.59	316.09	282.92	241.64	221.61	431.75	449.2	452.12	471.0	304.79	267.07	231.81	212.58	83.96	82.05	82.03	67.56	62.96	61.47	59.1	57.75	66.77	67.21	67.28	396.03	253.13	221.45	182.55	163.86	364.98	381.98	384.84	-7.41	11.3	15.85	9.84	9.03	347.79	367.15	370.09	0.87	0.85	0.8	0.78	0.75	0.73	0.84	0.85	0.85	-0.03	0.01	0.02	-0.01	0.01	0.8	0.82	0.82	0.21	0.79	1.01	1.43	1.62	0.32	0.26	0.26	0.17	0.47	0.54	0.63	0.66	0.24	0.2	0.2	-0.03	0.01	0.02	-0.14	-0.01	0.95	0.96	0.96	-0.44	-0.24	-0.28	-4.09	-0.44	1.2	1.18	1.17	0.28	1.04	1.34	1.7	2.39	AT5G45470	E-
2024.0	55.18	55.18	42.1	464.81	409.63	490.87	438.71	622.14	539.52	405.64	287.63	251.16	212.85	195.28	374.75	383.56	387.44	392.4	283.29	242.27	202.58	181.6	64.5	68.34	68.09	54.2	51.17	49.76	47.93	46.86	53.55	53.74	53.84	351.44	236.47	201.4	164.92	148.42	321.2	329.82	333.6	13.24	4.35	8.89	10.28	13.68	310.25	315.23	319.35	0.88	0.87	0.82	0.8	0.77	0.75	0.86	0.86	0.86	0.02	-0.0	0.01	0.02	0.04	0.82	0.82	0.82	0.17	0.66	0.91	1.28	1.49	0.27	0.24	0.23	0.14	0.42	0.51	0.6	0.64	0.21	0.19	0.18	0.02	-0.01	-0.0	0.01	0.04	0.96	0.96	0.96	-0.07	-0.35	-0.38	-0.35	-0.26	1.17	1.21	1.22	0.28	0.82	1.14	1.66	2.08	AT5G45470	E-
867.0	42.56	42.56	30.62	375.21	332.66	398.83	350.94	527.29	446.04	329.53	238.58	204.97	172.49	159.84	300.38	306.87	313.08	314.36	235.28	199.13	164.92	145.49	48.73	49.96	49.41	41.84	39.68	38.5	37.05	36.32	41.25	41.4	41.5	287.7	198.9	166.47	135.44	123.52	259.13	265.47	271.58	15.17	3.31	5.83	7.57	14.34	251.65	256.91	263.66	0.89	0.87	0.83	0.81	0.78	0.76	0.86	0.86	0.86	0.03	-0.02	-0.02	-0.01	0.04	0.83	0.83	0.84	0.16	0.63	0.92	1.3	1.5	0.29	0.26	0.23	0.12	0.4	0.5	0.59	0.63	0.21	0.19	0.17	0.03	-0.03	-0.03	-0.03	0.02	0.97	0.97	0.97	-0.08	-0.68	-0.7	-0.8	-0.61	1.17	1.18	1.17	0.32	0.8	1.14	1.71	2.46	AT5G45470	E-
597.0	37.87	37.87	26.43	330.39	292.52	345.7	300.42	472.79	394.18	278.08	184.56	152.76	130.98	118.72	245.78	255.4	261.49	261.42	182.32	153.23	129.08	109.51	41.48	42.06	41.44	37.0	34.3	32.78	31.46	30.6	36.24	36.43	36.6	241.08	150.27	119.98	99.52	88.12	209.54	218.97	224.9	16.66	2.24	-0.47	1.9	9.21	204.3	213.34	220.05	0.88	0.87	0.81	0.78	0.75	0.73	0.85	0.85	0.86	0.04	-0.04	-0.12	-0.08	0.0	0.83	0.83	0.84	0.22	0.89	1.39	1.75	2.06	0.42	0.35	0.34	0.16	0.48	0.59	0.66	0.7	0.27	0.24	0.22	0.04	-0.06	-0.66	-0.16	-0.03	0.98	0.98	0.98	-0.12	-1.08	-20.28	-1.75	-1.27	1.13	1.16	1.15	0.41	1.07	1.64	2.24	2.99	AT5G45470	E-
2023.0	124.64	124.64	108.69	918.74	794.1	960.09	894.68	1124.88	1019.62	809.12	544.2	477.78	419.57	389.82	734.32	768.54	780.51	804.78	546.32	462.18	391.27	355.45	148.62	151.64	151.47	122.36	113.76	110.44	106.92	104.8	120.45	121.36	121.66	686.75	430.44	367.34	312.65	285.02	613.88	647.18	658.86	4.33	-2.13	15.6	28.29	34.37	585.71	616.89	629.04	0.86	0.85	0.79	0.77	0.74	0.73	0.84	0.84	0.84	-0.0	-0.01	0.02	0.05	0.08	0.8	0.8	0.81	0.14	0.7	0.94	1.22	1.39	0.26	0.2	0.19	0.13	0.46	0.54	0.61	0.65	0.23	0.18	0.17	-0.0	-0.02	0.03	0.07	0.1	0.95	0.95	0.95	-0.09	-0.2	-0.01	0.14	0.22	1.18	1.19	1.19	0.2	0.78	1.12	1.51	1.78	AT5G45470	E-
1164.0	79.21	79.21	63.8	630.17	550.95	655.45	593.84	804.79	712.35	549.18	378.84	330.55	283.62	260.46	498.7	524.34	531.59	541.48	371.27	313.95	267.58	241.1	95.26	98.74	96.56	77.73	72.67	70.63	68.11	66.49	76.57	77.19	77.34	471.45	306.17	259.92	215.51	193.97	422.14	447.15	454.24	7.69	7.57	16.6	16.04	19.36	403.44	425.6	435.02	0.88	0.86	0.81	0.79	0.76	0.74	0.85	0.85	0.85	-0.0	0.0	0.03	0.03	0.04	0.81	0.81	0.82	0.17	0.7	0.96	1.29	1.54	0.31	0.25	0.24	0.14	0.44	0.53	0.61	0.65	0.24	0.19	0.18	-0.01	-0.01	0.03	0.02	0.03	0.96	0.96	0.96	-0.27	-0.24	-0.12	-0.25	-0.24	1.19	1.22	1.19	0.25	0.83	1.2	1.61	1.93	AT5G45470	E-
1162.0	67.9	67.9	52.66	544.43	476.53	566.9	506.71	709.07	621.94	461.62	314.26	273.76	233.72	216.8	419.5	438.15	442.03	463.6	307.17	264.84	223.16	200.16	79.54	77.32	75.18	66.35	61.86	59.99	57.73	56.51	65.32	65.81	65.9	395.27	252.4	213.77	175.99	160.28	354.18	372.34	376.13	-1.98	7.09	8.92	10.56	16.64	339.96	360.83	366.85	0.88	0.86	0.8	0.78	0.75	0.73	0.84	0.85	0.85	-0.01	-0.0	0.0	0.01	0.03	0.81	0.82	0.83	0.2	0.77	1.04	1.41	1.62	0.32	0.27	0.26	0.16	0.46	0.55	0.63	0.67	0.25	0.21	0.2	-0.02	-0.01	-0.01	0.0	0.03	0.96	0.97	0.98	-0.33	-0.38	-0.41	-0.39	-0.39	1.15	1.13	1.11	0.27	1.19	1.28	1.75	2.23	AT5G45470	E-
631.0	34.07	34.07	23.54	319.89	285.82	336.04	293.71	457.03	381.57	273.1	195.24	166.14	144.5	138.18	252.32	264.67	265.85	259.1	202.03	169.14	136.48	116.46	40.36	44.14	44.02	33.38	31.58	30.58	29.6	29.38	32.99	33.2	33.25	239.73	163.66	135.56	114.91	108.8	219.32	231.46	232.6	14.0	-6.8	-3.0	8.02	21.72	211.96	220.53	221.83	0.89	0.87	0.83	0.81	0.79	0.78	0.87	0.87	0.87	0.02	-0.09	-0.07	0.0	0.1	0.84	0.83	0.83	0.21	0.72	1.05	1.37	1.48	0.31	0.25	0.24	0.15	0.42	0.52	0.59	0.62	0.22	0.18	0.17	0.02	-0.12	-0.11	-0.02	0.1	0.97	0.96	0.95	-0.26	-1.6	-1.46	-0.88	-0.37	1.22	1.31	1.32	0.36	0.8	1.23	1.9	2.52	AT5G45470	E-
1854.0	52.52	52.52	39.81	451.31	398.79	480.25	427.8	615.86	532.13	401.81	298.6	255.4	219.08	207.32	351.77	370.72	378.33	392.64	293.03	248.17	215.03	195.28	60.58	64.19	66.06	51.74	49.36	47.84	46.31	45.72	50.72	51.14	51.29	350.06	249.24	207.56	172.77	161.6	301.05	319.58	327.04	9.17	5.57	7.23	4.04	12.04	291.2	306.53	312.26	0.88	0.87	0.83	0.81	0.78	0.77	0.85	0.86	0.86	0.0	-0.01	-0.01	-0.02	0.02	0.82	0.82	0.82	0.15	0.55	0.83	1.14	1.28	0.32	0.24	0.22	0.11	0.37	0.48	0.57	0.6	0.24	0.19	0.17	0.0	-0.01	-0.02	-0.04	0.02	0.97	0.96	0.96	-0.26	-0.41	-0.49	-0.6	-0.34	1.17	1.22	1.25	0.26	0.71	1.06	1.43	1.7	AT5G45470	E-
1219.0	98.09	98.09	76.12	724.87	626.78	742.02	650.89	900.81	808.72	631.27	424.06	372.25	320.95	298.0	557.17	600.53	613.93	630.39	416.01	355.39	306.0	275.65	116.77	114.15	115.32	96.08	89.06	86.45	83.27	81.47	94.03	95.3	95.64	535.19	335.0	285.8	237.68	216.52	463.13	505.23	518.29	0.88	8.05	16.86	14.95	22.34	440.39	486.38	498.6	0.87	0.85	0.79	0.77	0.74	0.72	0.83	0.84	0.84	-0.01	0.01	0.03	0.02	0.05	0.79	0.81	0.81	0.16	0.72	0.97	1.31	1.53	0.35	0.25	0.21	0.14	0.46	0.54	0.62	0.66	0.27	0.2	0.18	-0.02	0.01	0.03	0.03	0.05	0.95	0.96	0.96	-0.29	-0.13	-0.07	-0.2	-0.1	1.17	1.14	1.16	0.22	0.84	1.19	1.58	1.93	AT5G45470	E-
819.0	65.71	65.71	50.63	545.97	480.27	567.19	507.12	716.79	625.06	467.22	336.95	285.56	246.6	226.12	425.1	443.99	443.45	469.62	329.11	275.29	233.38	213.24	79.39	81.22	78.93	64.32	60.82	58.78	56.78	55.51	63.4	63.85	63.77	402.89	276.13	226.78	189.82	170.61	361.7	380.14	379.68	-2.41	7.84	10.27	13.22	12.88	345.71	362.78	364.53	0.88	0.86	0.82	0.79	0.77	0.75	0.85	0.86	0.85	-0.02	0.0	0.01	0.03	0.03	0.81	0.81	0.82	0.19	0.67	0.97	1.3	1.54	0.33	0.27	0.28	0.15	0.42	0.53	0.61	0.65	0.24	0.2	0.21	-0.03	-0.0	0.01	0.03	0.01	0.95	0.95	0.96	-0.36	-0.32	-0.25	-0.27	-0.25	1.21	1.24	1.19	0.23	0.8	1.22	1.61	1.85	AT5G45470	E-
