Size [pixels]	Fo	Fo_gauss	Fo_median	Fm	Fv	Fp	Fp-median	Fp-gauss	Fp-average	Fm_L1	Fm_L2	Fm_L3	Fm_L4	Fm_Lss	Fm_D1	Fm_D2	Fm_D3	Ft_L1	Ft_L2	Ft_L3	Ft_L4	Ft_Lss	Ft_D1	Ft_D2	Ft_D3	Fo_L1	Fo_L2	Fo_L3	Fo_L4	Fo_Lss	Fo_D1	Fo_D2	Fo_D3	Fv_L1	Fv_L2	Fv_L3	Fv_L4	Fv_Lss	Fv_D1	Fv_D2	Fv_D3	Fq_L1	Fq_L2	Fq_L3	Fq_L4	Fq_Lss	Fq_D1	Fq_D2	Fq_D3	QY_max	Fv/Fm_L1	Fv/Fm_L2	Fv/Fm_L3	Fv/Fm_L4	Fv/Fm_Lss	Fv/Fm_D1	Fv/Fm_D2	Fv/Fm_D3	QY_L1	QY_L2	QY_L3	QY_L4	QY_Lss	QY_D1	QY_D2	QY_D3	NPQ_L1	NPQ_L2	NPQ_L3	NPQ_L4	NPQ_Lss	NPQ_D1	NPQ_D2	NPQ_D3	qN_L1	qN_L2	qN_L3	qN_L4	qN_Lss	qN_D1	qN_D2	qN_D3	qP_L1	qP_L2	qP_L3	qP_L4	qP_Lss	qP_D1	qP_D2	qP_D3	qL_L1	qL_L2	qL_L3	qL_L4	qL_Lss	qL_D1	qL_D2	qL_D3	Rfd_L1	Rfd_L2	Rfd_L3	Rfd_L4	Rfd_Lss	plant	inoculation
1357.0	75.26	75.26	61.23	609.13	533.88	644.58	588.83	784.86	694.07	545.31	395.62	328.86	278.17	258.97	505.56	534.99	539.73	541.53	392.28	317.27	269.55	244.1	91.43	94.53	92.34	74.12	70.26	67.7	65.08	63.87	73.22	73.85	73.94	471.19	325.36	261.16	213.1	195.1	432.35	461.14	465.78	3.78	3.33	11.59	8.63	14.88	414.13	440.46	447.39	0.88	0.86	0.82	0.79	0.76	0.75	0.85	0.86	0.86	-0.0	-0.0	0.02	0.01	0.03	0.82	0.82	0.83	0.13	0.56	0.88	1.24	1.42	0.22	0.15	0.14	0.11	0.38	0.51	0.6	0.64	0.18	0.12	0.11	-0.01	-0.01	0.02	-0.0	0.03	0.96	0.96	0.96	-0.16	-0.22	-0.09	-0.27	-0.18	1.22	1.24	1.22	0.21	0.69	1.1	1.51	1.8	AT5G45470	E+
1615.0	48.3	48.3	36.65	431.1	382.8	455.62	411.09	574.39	498.32	388.5	300.09	241.51	205.46	191.5	336.99	357.13	363.41	369.59	301.94	238.33	191.16	165.07	57.62	56.49	58.39	47.68	45.86	44.06	42.58	41.85	46.71	47.12	47.24	340.82	254.23	197.45	162.88	149.65	290.28	310.0	316.17	18.91	-1.85	3.19	14.3	26.43	279.37	300.63	305.02	0.89	0.88	0.85	0.81	0.79	0.78	0.86	0.87	0.87	0.04	-0.02	-0.01	0.04	0.11	0.83	0.84	0.84	0.12	0.46	0.83	1.16	1.33	0.3	0.22	0.2	0.1	0.33	0.48	0.57	0.61	0.23	0.18	0.16	0.04	-0.03	-0.02	0.05	0.13	0.96	0.97	0.96	0.16	-0.46	-0.45	-0.14	0.16	1.2	1.19	1.22	0.26	0.56	1.01	1.56	2.05	AT5G45470	E+
2659.0	62.93	62.93	50.19	538.82	475.89	567.35	518.93	713.88	620.38	477.12	353.53	301.24	262.7	242.98	415.43	439.66	444.91	467.27	349.05	284.24	241.96	222.88	76.99	78.35	79.37	61.94	59.05	57.27	55.56	54.56	60.67	61.2	61.31	415.18	294.48	243.97	207.14	188.42	354.76	378.46	383.6	9.85	4.48	17.0	20.74	20.1	338.44	361.31	365.55	0.88	0.87	0.83	0.81	0.78	0.77	0.85	0.86	0.86	0.01	-0.0	0.04	0.05	0.05	0.81	0.82	0.82	0.15	0.55	0.83	1.11	1.29	0.32	0.25	0.23	0.11	0.37	0.48	0.56	0.6	0.24	0.19	0.18	0.0	-0.01	0.04	0.05	0.05	0.96	0.96	0.95	-0.15	-0.3	-0.07	-0.07	-0.14	1.22	1.24	1.25	0.24	0.68	1.09	1.52	1.72	AT5G45470	E+
648.0	74.28	74.28	59.39	595.33	521.04	631.84	575.8	777.36	684.34	528.08	368.03	321.3	281.84	263.29	468.37	499.5	503.84	522.06	360.69	309.88	263.05	245.25	84.21	93.0	90.74	73.03	68.61	66.68	64.73	63.58	71.64	72.34	72.4	455.05	299.42	254.62	217.12	199.7	396.73	427.16	431.44	6.02	7.33	11.42	18.8	18.03	384.16	406.5	413.11	0.88	0.86	0.81	0.79	0.77	0.75	0.85	0.85	0.85	0.0	0.0	0.02	0.04	0.04	0.82	0.81	0.82	0.14	0.64	0.89	1.17	1.32	0.29	0.21	0.21	0.12	0.42	0.51	0.58	0.62	0.23	0.17	0.16	-0.0	0.0	0.02	0.04	0.05	0.97	0.95	0.96	-0.15	-0.19	-0.15	-0.1	-0.06	1.15	1.24	1.22	0.23	0.8	1.13	1.53	1.72	AT5G45470	E+
1174.0	82.72	82.72	68.58	692.57	609.84	717.79	664.78	860.34	767.82	625.23	480.48	406.44	358.16	332.96	511.8	547.21	558.49	610.62	475.65	384.94	326.28	302.24	95.39	100.73	97.18	81.67	78.4	76.06	74.08	72.85	79.26	80.11	80.36	543.56	402.08	330.38	284.08	260.11	432.54	467.1	478.13	14.61	4.83	21.49	31.87	30.71	416.4	446.48	461.31	0.88	0.87	0.84	0.81	0.79	0.78	0.84	0.85	0.86	0.01	0.0	0.04	0.08	0.08	0.81	0.82	0.82	0.12	0.46	0.72	0.96	1.12	0.37	0.28	0.25	0.1	0.34	0.46	0.54	0.58	0.29	0.23	0.21	0.02	-0.0	0.05	0.09	0.09	0.96	0.96	0.96	-0.01	-0.15	0.11	0.24	0.22	1.16	1.21	1.18	0.19	0.54	0.91	1.27	1.46	AT5G45470	E+
732.0	36.7	36.7	26.88	334.66	297.96	353.71	318.33	475.71	400.02	298.62	235.66	190.47	165.23	160.59	265.7	282.47	285.38	281.46	237.57	192.17	161.11	147.27	46.29	44.95	46.9	36.15	34.87	33.51	32.5	32.3	35.53	35.9	35.95	262.47	200.78	156.96	132.73	128.29	230.17	246.58	249.43	17.16	-1.91	-1.7	4.12	13.32	219.41	237.52	238.48	0.89	0.88	0.85	0.82	0.8	0.79	0.86	0.87	0.87	0.04	-0.04	-0.05	-0.02	0.03	0.82	0.84	0.83	0.15	0.47	0.83	1.13	1.19	0.29	0.21	0.2	0.1	0.32	0.47	0.55	0.57	0.22	0.16	0.15	0.04	-0.05	-0.07	-0.05	0.02	0.96	0.96	0.96	-0.04	-0.87	-1.05	-1.01	-0.45	1.28	1.23	1.31	0.31	0.58	1.03	1.45	1.69	AT5G45470	E+
332.0	39.16	39.16	28.03	349.07	309.91	379.28	334.0	493.27	420.5	321.52	262.53	223.09	196.96	175.94	272.79	296.3	301.12	302.58	255.43	210.72	172.68	160.94	48.43	50.81	49.08	38.73	37.57	36.55	35.65	34.8	37.83	38.25	38.36	282.79	224.97	186.55	161.31	141.15	234.96	258.06	262.76	18.94	7.11	12.38	24.28	15.0	224.36	245.49	252.04	0.89	0.88	0.85	0.83	0.81	0.8	0.86	0.87	0.87	0.05	0.0	0.02	0.09	0.04	0.82	0.82	0.84	0.11	0.36	0.62	0.84	1.06	0.31	0.2	0.19	0.07	0.27	0.39	0.48	0.54	0.23	0.15	0.14	0.05	-0.0	0.02	0.1	0.04	0.95	0.95	0.96	0.18	-0.37	-0.34	0.03	-0.5	1.25	1.32	1.27	0.3	0.55	0.92	1.44	1.63	AT5G45470	E+
434.0	109.48	109.48	94.78	827.51	718.02	854.71	794.47	1014.96	913.53	727.1	503.92	437.89	386.53	361.95	688.24	731.05	738.09	724.74	503.72	422.69	364.01	333.87	139.98	138.92	135.88	107.48	100.59	97.69	94.73	93.07	106.46	107.53	107.74	619.62	403.33	340.2	291.8	268.88	581.77	623.52	630.35	2.37	0.19	15.2	22.52	28.08	548.26	592.13	602.21	0.87	0.85	0.8	0.78	0.75	0.74	0.84	0.85	0.85	-0.0	-0.01	0.02	0.05	0.06	0.8	0.81	0.81	0.15	0.66	0.91	1.17	1.33	0.22	0.14	0.13	0.13	0.44	0.53	0.6	0.63	0.18	0.12	0.11	-0.01	-0.01	0.03	0.06	0.08	0.94	0.95	0.96	-0.1	-0.19	0.0	0.09	0.15	1.24	1.23	1.21	0.19	0.73	1.06	1.41	1.64	AT5G45470	E+
1342.0	51.51	51.51	39.44	456.99	405.48	484.35	437.4	611.73	530.13	414.98	312.95	261.42	224.6	210.07	370.06	390.85	395.21	393.44	307.07	256.12	213.26	194.65	63.12	67.25	66.88	50.88	48.79	47.19	45.73	44.96	50.08	50.5	50.56	364.1	264.17	214.23	178.87	165.11	319.98	340.34	344.66	21.54	5.88	5.3	11.34	15.41	306.95	323.59	328.33	0.89	0.88	0.84	0.82	0.79	0.78	0.86	0.87	0.87	0.04	0.0	-0.0	0.02	0.04	0.83	0.83	0.83	0.12	0.49	0.79	1.1	1.25	0.25	0.19	0.17	0.09	0.34	0.47	0.56	0.59	0.2	0.15	0.14	0.04	-0.0	-0.01	0.02	0.05	0.96	0.95	0.95	0.16	-0.27	-0.35	-0.26	-0.14	1.22	1.3	1.29	0.26	0.63	0.97	1.4	1.69	AT5G45470	E+
737.0	71.14	71.14	57.78	588.03	516.89	617.02	569.32	746.27	663.17	543.3	465.49	389.53	329.14	302.37	473.57	506.56	514.18	527.45	452.12	377.21	312.66	278.51	85.67	90.69	87.62	70.43	68.85	66.81	64.63	63.5	69.0	69.73	69.88	472.87	396.64	322.72	264.51	238.87	404.57	436.83	444.31	15.85	13.37	12.32	16.48	23.86	387.9	415.88	426.56	0.88	0.87	0.85	0.83	0.8	0.79	0.85	0.86	0.86	0.02	0.02	0.02	0.04	0.06	0.82	0.82	0.83	0.09	0.27	0.53	0.81	0.98	0.25	0.17	0.15	0.08	0.23	0.37	0.49	0.54	0.21	0.15	0.13	0.03	0.02	0.03	0.04	0.08	0.96	0.95	0.96	0.08	0.02	0.0	0.04	0.15	1.19	1.24	1.22	0.19	0.39	0.67	1.02	1.3	AT5G45470	E+
797.0	59.72	59.72	47.6	511.59	451.87	542.18	494.06	667.4	587.1	465.78	305.26	238.44	199.13	185.63	434.95	454.22	463.77	443.83	307.06	236.61	188.83	171.29	74.09	76.8	75.25	58.96	55.06	52.64	49.87	48.88	58.4	58.75	58.91	406.82	250.2	185.8	149.26	136.75	376.55	395.46	404.85	21.95	-1.8	1.83	10.3	14.34	360.86	377.42	388.52	0.88	0.87	0.82	0.75	0.75	0.73	0.87	0.87	0.87	0.04	-0.02	-0.02	0.02	0.04	0.83	0.83	0.84	0.11	0.7	1.19	1.65	1.88	0.19	0.14	0.12	0.09	0.44	0.59	0.67	0.7	0.16	0.12	0.1	0.04	-0.03	-0.03	0.01	0.04	0.96	0.96	0.96	0.21	-0.44	-0.47	-0.37	-0.27	1.22	1.27	1.24	0.26	1.05	1.4	2.16	2.55	WT	E-
575.0	83.9	83.9	69.79	626.12	542.22	681.08	630.98	818.44	729.87	539.9	358.06	277.32	223.8	206.74	537.85	569.0	572.89	555.01	355.93	278.52	221.97	202.47	105.81	106.98	102.07	82.09	75.91	71.26	67.03	65.28	82.06	82.75	82.83	457.81	282.16	206.06	156.76	141.47	455.79	486.25	490.06	-15.11	2.14	-1.2	1.83	4.28	432.04	462.02	470.82	0.87	0.85	0.79	0.74	0.7	0.68	0.85	0.85	0.85	-0.04	-0.01	-0.03	-0.02	-0.01	0.8	0.81	0.82	0.17	0.77	1.3	1.87	2.12	0.18	0.11	0.1	0.15	0.48	0.62	0.72	0.75	0.15	0.1	0.09	-0.04	-0.01	-0.04	-0.03	-0.02	0.95	0.95	0.96	-0.38	-0.19	-0.4	-0.38	-0.37	1.23	1.25	1.19	0.24	0.95	1.54	2.23	2.58	WT	E-
1056.0	87.17	87.17	73.78	658.0	570.83	717.84	665.54	858.24	765.48	561.22	369.8	283.97	230.5	206.7	568.72	592.9	597.46	574.39	366.72	280.79	227.29	202.64	112.91	112.61	110.52	85.16	78.71	73.78	69.33	66.98	85.34	85.9	85.97	476.06	291.09	210.19	161.17	139.72	483.38	507.0	511.49	-13.17	3.07	3.18	3.21	4.06	455.81	480.28	486.94	0.87	0.85	0.78	0.74	0.69	0.67	0.85	0.85	0.86	-0.03	-0.0	-0.01	-0.01	-0.01	0.8	0.81	0.81	0.18	0.8	1.36	1.93	2.27	0.17	0.12	0.11	0.16	0.49	0.64	0.72	0.76	0.15	0.1	0.1	-0.04	-0.01	-0.02	-0.04	-0.02	0.94	0.95	0.95	-0.38	-0.19	-0.27	-0.42	-0.34	1.25	1.25	1.23	0.27	1.01	1.64	2.34	2.78	WT	E-
2402.0	29.69	29.69	20.42	259.12	229.43	296.29	259.78	403.08	335.35	237.47	175.41	150.17	124.56	113.85	222.61	235.38	237.93	233.71	173.41	137.62	105.01	90.05	38.15	37.46	36.59	29.36	27.93	27.04	25.95	25.34	29.08	29.31	29.37	208.1	147.48	123.13	98.61	88.51	193.52	206.07	208.56	3.76	1.99	12.55	19.55	23.8	184.46	197.92	201.33	0.88	0.87	0.83	0.81	0.78	0.77	0.86	0.87	0.87	-0.01	-0.03	0.04	0.11	0.14	0.82	0.84	0.84	0.12	0.54	0.81	1.21	1.45	0.2	0.13	0.12	0.06	0.34	0.45	0.56	0.6	0.13	0.07	0.06	-0.02	-0.05	0.03	0.12	0.14	0.95	0.96	0.97	-0.91	-1.19	-0.53	-0.49	-0.6	1.29	1.31	1.26	0.37	0.96	1.69	2.74	4.09	WT	E-
1158.0	35.53	35.53	25.09	308.32	272.79	349.17	308.18	458.42	388.67	277.47	201.01	170.9	146.06	130.01	256.88	276.93	280.45	279.96	200.36	161.4	128.48	110.47	45.47	44.26	44.25	35.02	33.2	32.13	31.01	30.1	34.63	35.02	35.1	242.44	167.82	138.77	115.04	99.92	222.25	241.91	245.35	-2.49	0.65	9.49	17.58	19.55	211.41	232.67	236.21	0.88	0.87	0.83	0.81	0.78	0.76	0.86	0.87	0.87	-0.03	-0.04	0.01	0.07	0.1	0.82	0.84	0.84	0.14	0.6	0.88	1.22	1.53	0.23	0.14	0.12	0.09	0.38	0.49	0.58	0.63	0.17	0.09	0.08	-0.04	-0.05	0.01	0.08	0.1	0.95	0.96	0.96	-0.69	-0.89	-0.57	-0.42	-0.35	1.28	1.26	1.26	0.29	0.92	1.39	2.27	2.82	WT	E-
465.0	38.35	38.35	27.48	221.07	182.73	255.88	214.29	366.27	295.19	193.84	139.27	120.41	110.03	106.59	160.96	179.7	188.81	196.3	142.01	120.7	106.34	100.36	46.47	43.86	45.34	37.48	34.45	32.99	31.84	31.7	35.75	36.81	37.21	156.37	104.82	87.42	78.19	74.89	125.2	142.89	151.6	-2.46	-2.74	-0.3	3.69	6.23	114.49	135.84	143.47	0.82	0.8	0.74	0.71	0.69	0.69	0.77	0.79	0.8	-0.06	-0.1	-0.09	-0.1	-0.03	0.7	0.75	0.75	0.19	0.73	1.13	1.25	1.31	0.45	0.29	0.24	0.07	0.39	0.49	0.56	0.57	0.28	0.17	0.09	-0.08	-0.19	-0.22	-0.31	-0.09	0.91	0.95	0.94	-1.25	-1.98	-2.05	-3.4	-1.63	1.11	1.08	1.08	0.46	1.1	1.74	2.32	2.73	WT	E-
1818.0	33.0	33.0	23.48	287.95	254.94	323.39	284.53	452.34	370.43	260.55	187.29	158.06	132.14	119.48	245.72	253.92	259.13	257.73	186.72	153.31	131.96	116.06	41.97	42.56	41.65	32.58	30.8	29.75	28.48	27.71	32.29	32.46	32.55	227.97	156.5	128.31	103.65	91.77	213.42	221.46	226.58	2.82	0.57	4.75	0.17	3.42	203.75	211.36	217.48	0.88	0.87	0.83	0.8	0.77	0.75	0.86	0.87	0.87	-0.02	-0.11	-0.05	-0.08	-0.06	0.82	0.83	0.83	0.14	0.72	0.96	1.36	1.66	0.22	0.18	0.17	0.06	0.36	0.48	0.58	0.63	0.12	0.09	0.07	-0.04	-3.74	-0.09	-0.14	-0.14	0.95	0.95	0.96	-0.86	-411.68	-1.89	-1.78	-1.89	1.29	1.31	1.26	0.34	0.93	1.5	2.4	2.91	WT	E-
1885.0	65.36	65.36	52.41	540.6	475.23	573.33	515.09	712.07	621.94	466.75	304.99	256.99	215.11	196.74	425.24	450.88	456.83	464.58	297.14	240.5	207.54	185.36	81.09	81.27	82.12	64.57	59.48	57.02	54.66	53.28	63.16	63.8	63.74	402.18	245.51	199.97	160.45	143.46	362.09	387.08	393.09	2.17	7.85	16.48	7.57	11.38	344.15	369.61	374.71	0.88	0.85	0.8	0.77	0.74	0.72	0.85	0.85	0.86	-0.01	0.01	0.04	-0.04	0.01	0.8	0.82	0.81	0.18	0.82	1.18	1.69	1.89	0.32	0.23	0.23	0.13	0.48	0.58	0.67	0.7	0.23	0.17	0.16	-0.02	0.01	0.01	-0.36	-0.02	0.94	0.95	0.94	-0.36	0.15	-0.69	-17.99	-0.73	1.16	1.21	1.07	0.49	1.1	1.76	2.16	2.68	WT	E-
1959.0	24.52	24.52	15.91	207.34	182.82	242.37	197.6	363.0	284.99	184.6	127.18	105.05	92.0	86.72	171.79	189.67	195.03	177.81	132.27	105.03	89.5	80.63	31.06	31.04	30.63	24.15	22.52	21.45	20.81	20.41	24.06	24.35	24.41	160.45	104.65	83.61	71.19	66.31	147.73	165.32	170.61	6.79	-5.09	0.02	2.51	6.09	140.74	158.63	164.4	0.87	0.86	0.81	0.77	0.75	0.74	0.85	0.86	0.86	-0.05	-0.19	-0.2	-0.17	-0.13	0.8	0.82	0.83	0.24	0.84	1.37	1.76	1.96	0.31	0.19	0.16	0.03	0.37	0.49	0.57	0.6	0.1	-0.0	-0.03	-0.1	-0.3	-1.24	-0.67	-0.51	0.95	0.95	0.96	-2.31	-5.29	-55.61	-15.5	-10.19	1.26	1.34	1.24	0.81	1.8	2.68	4.44	4.23	WT	E-
3134.0	79.88	79.88	66.74	646.13	566.24	676.88	625.6	808.76	722.56	593.65	442.31	348.23	292.35	268.78	529.08	556.45	562.17	569.38	435.2	340.3	276.86	251.74	92.37	95.96	97.75	79.0	75.39	71.92	69.07	67.59	77.67	78.27	78.39	514.65	366.91	276.31	223.28	201.19	451.41	478.18	483.78	24.26	7.11	7.93	15.49	17.04	436.71	460.49	464.41	0.88	0.87	0.83	0.79	0.76	0.75	0.85	0.86	0.86	0.04	0.01	0.01	0.04	0.04	0.82	0.83	0.83	0.1	0.48	0.88	1.25	1.45	0.23	0.17	0.16	0.09	0.35	0.52	0.61	0.65	0.2	0.15	0.14	0.04	0.01	0.01	0.04	0.05	0.97	0.96	0.96	0.19	-0.09	-0.12	-0.02	-0.01	1.16	1.18	1.2	0.2	0.58	1.04	1.55	1.81	AT5G45470	E+
1920.0	61.88	61.88	49.08	540.88	479.0	567.43	519.4	695.28	611.54	497.54	374.71	309.11	263.09	244.37	436.05	467.54	471.37	470.92	369.54	301.1	254.5	230.12	76.2	77.51	77.53	61.25	58.73	56.71	54.84	53.89	60.14	60.74	60.81	436.29	315.98	252.4	208.26	190.48	375.92	406.8	410.56	26.62	5.17	8.01	8.59	14.26	359.85	390.02	393.84	0.88	0.88	0.84	0.81	0.79	0.78	0.86	0.87	0.87	0.05	0.0	0.01	0.01	0.04	0.82	0.83	0.83	0.1	0.46	0.78	1.1	1.27	0.25	0.17	0.16	0.08	0.34	0.47	0.57	0.61	0.21	0.14	0.14	0.05	-0.0	0.01	0.01	0.04	0.96	0.96	0.96	0.28	-0.17	-0.16	-0.2	-0.08	1.22	1.24	1.25	0.22	0.57	0.95	1.32	1.59	AT5G45470	E+
1858.0	100.59	100.59	86.03	771.61	671.02	798.58	741.23	947.01	849.76	686.21	466.49	392.27	338.92	308.61	606.92	647.73	654.43	677.55	460.53	374.83	325.35	296.27	121.71	121.21	119.41	98.95	92.4	88.98	85.8	83.62	97.02	98.04	98.2	587.26	374.09	303.29	253.12	224.99	509.91	549.69	556.23	8.66	5.96	17.43	13.57	12.34	485.21	526.52	535.02	0.87	0.86	0.8	0.77	0.74	0.73	0.84	0.85	0.85	0.01	0.0	0.03	0.02	0.02	0.8	0.81	0.82	0.13	0.68	0.99	1.32	1.56	0.29	0.21	0.2	0.12	0.45	0.55	0.63	0.67	0.24	0.18	0.17	0.01	0.0	0.04	0.03	0.03	0.95	0.96	0.96	-0.06	-0.11	0.04	-0.05	-0.08	1.19	1.19	1.17	0.19	0.77	1.19	1.53	1.81	AT5G45470	E+
1753.0	67.49	67.49	54.67	561.32	493.82	602.61	552.41	733.86	648.45	518.66	413.99	343.31	286.1	258.33	453.74	485.06	491.14	505.51	401.63	324.79	273.38	245.81	81.74	84.74	83.64	66.8	64.57	62.45	60.14	58.68	65.53	66.17	66.29	451.86	349.42	280.86	225.96	199.64	388.2	418.9	424.85	13.15	12.36	18.52	12.72	12.52	371.99	400.32	407.5	0.88	0.87	0.84	0.82	0.79	0.77	0.85	0.86	0.86	0.02	0.02	0.04	0.03	0.03	0.82	0.82	0.83	0.09	0.37	0.66	1.0	1.23	0.25	0.17	0.15	0.08	0.29	0.43	0.54	0.6	0.21	0.15	0.13	0.02	0.02	0.05	0.03	0.03	0.96	0.96	0.96	0.01	-0.02	0.07	-0.09	-0.14	1.2	1.24	1.22	0.21	0.53	0.91	1.29	1.56	AT5G45470	E+
909.0	79.14	79.14	65.26	638.73	559.59	667.21	612.58	807.4	716.54	565.9	425.41	352.48	298.75	268.32	491.19	515.03	516.18	563.04	416.73	338.15	281.25	256.43	89.65	93.34	91.75	77.86	74.34	71.59	68.92	67.05	76.17	76.74	76.77	488.05	351.07	280.89	229.83	201.27	415.02	438.29	439.41	2.86	8.68	14.33	17.5	11.89	401.54	421.69	424.43	0.88	0.86	0.82	0.79	0.77	0.75	0.84	0.85	0.85	-0.01	0.01	0.02	0.03	0.02	0.82	0.82	0.82	0.14	0.53	0.85	1.19	1.45	0.32	0.26	0.26	0.12	0.37	0.5	0.59	0.64	0.25	0.21	0.21	-0.01	0.01	0.02	0.04	0.02	0.97	0.96	0.97	-0.18	-0.12	-0.11	-0.06	-0.2	1.14	1.17	1.16	0.21	0.65	1.05	1.48	1.74	AT5G45470	E+
1338.0	79.1	79.1	65.23	659.4	580.3	688.11	633.02	832.24	738.1	593.58	466.43	388.09	338.83	316.62	494.42	531.86	539.94	583.6	470.38	367.57	310.94	288.4	99.08	95.35	96.2	78.03	75.18	72.72	70.72	69.61	75.94	76.78	76.97	515.55	391.25	315.37	268.11	247.01	418.48	455.08	462.97	9.97	-3.95	20.52	27.89	28.22	395.34	436.52	443.74	0.88	0.87	0.84	0.81	0.79	0.78	0.85	0.85	0.86	0.01	-0.02	0.04	0.06	0.07	0.8	0.82	0.82	0.12	0.44	0.73	0.98	1.13	0.36	0.26	0.24	0.11	0.32	0.46	0.54	0.58	0.28	0.21	0.2	0.01	-0.03	0.05	0.08	0.09	0.94	0.96	0.96	-0.06	-0.37	0.09	0.15	0.16	1.23	1.2	1.21	0.2	0.5	0.94	1.29	1.49	AT5G45470	E+
1931.0	45.73	45.73	34.25	399.29	353.56	434.74	386.42	563.23	479.88	365.52	276.0	224.93	193.39	182.43	327.89	341.3	347.8	350.21	271.3	219.77	185.5	170.12	53.55	56.23	55.23	45.23	43.31	41.64	40.27	39.67	44.52	44.76	44.9	320.29	232.69	183.29	153.12	142.76	283.37	296.53	302.9	15.3	4.7	5.16	7.89	12.3	274.34	285.07	292.57	0.88	0.87	0.84	0.81	0.78	0.77	0.86	0.87	0.87	0.03	-0.01	-0.01	-0.0	0.02	0.83	0.83	0.84	0.11	0.49	0.84	1.17	1.3	0.25	0.2	0.18	0.08	0.33	0.48	0.57	0.6	0.19	0.15	0.13	0.03	-0.01	-0.02	-0.02	0.01	0.97	0.96	0.97	-0.08	-0.49	-0.56	-0.64	-0.42	1.19	1.23	1.21	0.28	0.69	1.12	1.57	1.84	AT5G45470	E+
2041.0	81.97	81.97	68.4	674.16	592.2	700.03	642.73	850.35	753.15	598.66	411.14	355.78	310.69	291.07	519.43	548.5	556.47	584.02	406.31	338.82	285.86	263.11	94.35	96.25	97.59	80.71	75.81	73.58	71.32	70.16	78.99	79.63	79.84	517.95	335.34	282.2	239.37	220.91	440.44	468.87	476.62	14.64	4.83	16.96	24.83	27.96	425.08	452.25	458.88	0.88	0.86	0.81	0.79	0.77	0.76	0.85	0.85	0.86	0.01	-0.0	0.03	0.06	0.07	0.82	0.82	0.82	0.14	0.66	0.93	1.22	1.38	0.32	0.25	0.23	0.12	0.43	0.52	0.6	0.63	0.25	0.2	0.19	0.01	-0.01	0.04	0.07	0.09	0.97	0.96	0.96	-0.02	-0.18	0.0	0.08	0.12	1.15	1.17	1.18	0.22	0.77	1.14	1.56	1.8	AT5G45470	E+
1302.0	100.05	100.05	86.48	781.97	681.92	804.84	748.64	951.87	856.83	691.09	479.21	403.69	340.95	309.87	612.78	644.69	652.23	684.29	469.53	380.43	323.95	292.46	115.72	121.15	119.93	98.36	92.32	89.03	85.43	83.22	96.54	97.31	97.51	592.73	386.89	314.66	255.53	226.65	516.24	547.38	554.72	6.81	9.68	23.26	17.0	17.41	497.06	523.54	532.29	0.87	0.86	0.81	0.78	0.75	0.73	0.84	0.85	0.85	0.0	0.01	0.05	0.03	0.04	0.81	0.81	0.82	0.14	0.65	0.96	1.33	1.57	0.29	0.22	0.21	0.13	0.43	0.54	0.63	0.67	0.24	0.19	0.18	0.0	0.01	0.06	0.04	0.05	0.96	0.96	0.96	-0.06	-0.04	0.13	-0.0	0.01	1.15	1.19	1.18	0.19	0.74	1.16	1.55	1.85	AT5G45470	E+
1242.0	79.62	79.62	65.95	648.51	568.89	679.41	628.11	814.01	726.49	586.33	463.12	380.71	319.65	296.23	522.1	555.1	559.64	562.76	446.85	354.69	293.88	268.29	96.86	97.19	98.49	78.56	75.72	73.06	70.3	69.07	77.23	77.94	78.03	507.77	387.4	307.65	249.36	227.16	444.87	477.16	481.61	23.57	16.28	26.02	25.77	27.93	425.25	457.91	461.15	0.88	0.87	0.84	0.81	0.78	0.76	0.85	0.86	0.86	0.03	0.02	0.05	0.06	0.07	0.81	0.82	0.82	0.12	0.42	0.73	1.07	1.24	0.26	0.18	0.17	0.1	0.32	0.46	0.57	0.6	0.22	0.16	0.15	0.04	0.03	0.06	0.08	0.09	0.96	0.96	0.96	0.16	0.02	0.18	0.13	0.17	1.21	1.2	1.22	0.23	0.55	0.96	1.41	1.63	AT5G45470	E+
2045.0	50.58	50.58	39.03	438.05	387.47	463.57	416.52	587.87	506.95	397.62	299.65	245.89	207.6	195.29	359.29	379.21	386.89	369.03	291.8	237.06	192.84	175.15	59.51	63.59	62.91	49.95	47.83	46.1	44.41	43.75	49.24	49.64	49.77	347.67	251.82	199.79	163.19	151.53	310.05	329.58	337.12	28.59	7.86	8.83	14.76	20.13	299.77	315.62	323.99	0.88	0.87	0.84	0.81	0.78	0.77	0.86	0.87	0.87	0.06	0.01	0.01	0.04	0.07	0.83	0.83	0.84	0.12	0.49	0.83	1.18	1.32	0.24	0.17	0.15	0.09	0.35	0.48	0.58	0.61	0.19	0.14	0.12	0.07	0.0	0.01	0.05	0.09	0.97	0.96	0.96	0.32	-0.28	-0.27	-0.16	-0.0	1.18	1.24	1.23	0.29	0.66	1.06	1.61	1.88	AT5G45470	E+
